#EventID,Time,Latitude,Longitude,Depth/km,MagType,Magnitude,MagErr,Area,Type,Level
26699,2012-10-03 00:25:28.63,,,,D,0.1,0.3,flegrei,earthquake,Bollettino
26698,2012-10-03 00:28:14.3,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
26697,2012-10-03 00:29:29.39,,,,D,-0.1,0.3,flegrei,earthquake,Bollettino
26696,2012-10-03 00:38:25.86,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
26695,2012-10-04 23:43:44.43,40.831501,14.13367,2.36,D,0.1,0.3,flegrei,earthquake,Bollettino
26692,2012-10-11 22:11:53.14,40.838169,14.1435,2.38,D,-0.1,0.3,flegrei,earthquake,Bollettino
26691,2012-10-14 15:22:29.94,40.823669,14.14383,0.66,D,0.2,0.3,flegrei,earthquake,Bollettino
26690,2012-10-16 00:05:40.43,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
26689,2012-10-16 00:05:52.93,40.82283,14.1465,1.56,D,1.8,0.3,flegrei,earthquake,Bollettino
26686,2012-10-27 03:09:46.5,40.823669,14.13483,2.25,D,0.5,0.3,flegrei,earthquake,Bollettino
26685,2012-10-27 04:25:56.05,,,,D,-0.5,0.3,flegrei,earthquake,Bollettino
26684,2012-10-27 07:33:34.43,40.824329,14.13533,2.0,D,0.2,0.3,flegrei,earthquake,Bollettino
26680,2012-12-13 05:00:24.57,40.821999,14.142,2.52,D,-0.5,0.3,flegrei,earthquake,Bollettino
26679,2012-12-13 05:05:17.11,40.821999,14.1185,2.15,,,,flegrei,earthquake,Bollettino
26678,2012-12-16 06:50:59.88,40.82283,14.14617,1.61,D,-0.5,0.3,flegrei,earthquake,Bollettino
26676,2012-12-22 23:55:54.43,,,,D,-0.3,0.3,flegrei,earthquake,Bollettino
26674,2012-12-23 14:38:29.43,,,,D,-0.3,0.3,flegrei,earthquake,Bollettino
26673,2012-12-23 14:47:19.74,,,,D,-0.5,0.3,flegrei,earthquake,Bollettino
26672,2012-12-23 16:55:34.76,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
26671,2012-12-23 16:56:30.12,,,,D,-0.3,0.3,flegrei,earthquake,Bollettino
26670,2012-12-23 16:57:10.38,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
26669,2012-12-24 08:08:07.89,,,,D,0.2,0.3,flegrei,earthquake,Bollettino
26668,2012-12-25 18:10:28.26,40.821499,14.14867,1.25,D,0.4,0.3,flegrei,earthquake,Bollettino
26667,2012-12-26 06:30:15.99,,,,,,,flegrei,earthquake,Bollettino
26666,2012-12-26 06:30:16.9,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
26665,2012-12-26 06:30:42.4,,,,D,-0.5,0.3,flegrei,earthquake,Bollettino
26664,2012-12-26 06:31:12.58,,,,D,-0.5,0.3,flegrei,earthquake,Bollettino
26663,2012-12-26 06:33:01.77,40.821999,14.17133,2.69,D,0.1,0.3,flegrei,earthquake,Bollettino
26662,2012-12-26 06:33:13.04,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
26661,2012-12-26 06:33:21.23,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
26660,2012-12-26 06:34:23.15,,,,D,-0.5,0.3,flegrei,earthquake,Bollettino
26659,2012-12-27 21:16:05.36,,,,D,0.4,0.3,flegrei,earthquake,Bollettino
26658,2012-12-29 19:27:33.8,,,,D,0.1,0.3,flegrei,earthquake,Bollettino
26657,2012-12-31 00:26:57.01,,,,D,-0.5,0.3,flegrei,earthquake,Bollettino
26656,2012-12-31 00:27:22.54,,,,D,-0.3,0.3,flegrei,earthquake,Bollettino
26655,2012-12-31 00:36:52.07,40.82967,14.13017,1.75,D,0.2,0.3,flegrei,earthquake,Bollettino
26654,2012-12-31 00:58:27.81,,,,D,-0.3,0.3,flegrei,earthquake,Bollettino
